t,o,h,l,c,v
2025-05-26T04:00:00+00:00,21212.5,21227.75,21203.25,21220.5,1819
2025-05-26T05:00:00+00:00,21219.5,21221.75,21195,21202.25,2669
2025-05-26T06:00:00+00:00,21201.5,21262.5,21189.25,21251.25,5760
2025-05-26T07:00:00+00:00,21251.5,21279.75,21231,21274.25,4469
2025-05-26T08:00:00+00:00,21274.25,21286.25,21238.25,21245.75,3534
2025-05-26T09:00:00+00:00,21246.75,21263,21243.5,21250.75,1528
2025-05-26T10:00:00+00:00,21251,21277.75,21246.25,21262.25,1659
2025-05-26T11:00:00+00:00,21262.25,21280.5,21255,21274.75,1936
2025-05-26T12:00:00+00:00,21275,21289,21259.5,21262,2789
2025-05-26T13:00:00+00:00,21263,21307.75,21248.5,21279.25,8259
2025-05-26T14:00:00+00:00,21280.5,21282.5,21224.75,21230.25,7391
2025-05-26T15:00:00+00:00,21231.25,21276.25,21215.5,21273.5,6196
2025-05-26T16:00:00+00:00,21274,21294,21268,21283.5,4792
2025-05-26T22:00:00+00:00,21281.25,21292,21224,21228.5,5169
2025-05-26T23:00:00+00:00,21229.25,21246.5,21218.25,21235.25,4135
2025-05-27T00:00:00+00:00,21236.25,21242.5,21202.5,21240.5,5181
2025-05-27T01:00:00+00:00,21240.5,21240.5,21173.75,21176,7034
2025-05-27T02:00:00+00:00,21176,21183.75,21162,21181.5,4489
2025-05-27T03:00:00+00:00,21180.25,21189,21141.5,21152.75,4409
2025-05-27T04:00:00+00:00,21152,21177,21145,21176,2747
2025-05-27T05:00:00+00:00,21175.75,21217.5,21159.5,21208,4971
2025-05-27T06:00:00+00:00,21207.75,21255,21204.75,21242.75,4797
2025-05-27T07:00:00+00:00,21243,21359.75,21235.5,21333.75,12992
2025-05-27T08:00:00+00:00,21331.75,21346.75,21298.5,21313.25,7759
2025-05-27T09:00:00+00:00,21313.5,21353,21310,21332.5,6921
2025-05-27T10:00:00+00:00,21333,21351.25,21300.75,21303,5575
2025-05-27T11:00:00+00:00,21302.25,21310.5,21272.25,21296.5,7693
2025-05-27T12:00:00+00:00,21295.5,21305,21253.75,21275.75,11712
2025-05-27T13:00:00+00:00,21276.75,21315.25,21192.75,21293.75,59464
2025-05-27T14:00:00+00:00,21292.75,21389.5,21292.25,21355.25,61226
2025-05-27T15:00:00+00:00,21355.5,21406.5,21353,21399.5,39147
2025-05-27T16:00:00+00:00,21400,21459.25,21395.5,21430.25,39112
2025-05-27T17:00:00+00:00,21430.5,21480.25,21430,21476.75,31709
2025-05-27T18:00:00+00:00,21476.5,21488.5,21440.75,21442.75,32419
2025-05-27T19:00:00+00:00,21442.5,21469.5,21414.25,21466.5,61247
2025-05-27T20:00:00+00:00,21465.75,21479.5,21443.5,21477,17518
2025-05-27T22:00:00+00:00,21480,21480,21453.5,21470.75,4124
2025-05-27T23:00:00+00:00,21470.25,21484.75,21467,21470.75,3669
2025-05-28T00:00:00+00:00,21470.25,21472.75,21456.75,21469.75,3220
2025-05-28T01:00:00+00:00,21470,21484,21460.25,21463,3138
2025-05-28T02:00:00+00:00,21463.25,21475,21461,21465.5,1883
2025-05-28T03:00:00+00:00,21465.5,21477.25,21438.5,21444.75,3080
2025-05-28T04:00:00+00:00,21443.25,21447.5,21435,21438.5,2035
2025-05-28T05:00:00+00:00,21438.5,21462.5,21435.5,21452.25,3634
2025-05-28T06:00:00+00:00,21452.75,21462.25,21433.25,21436,3320
2025-05-28T07:00:00+00:00,21436.75,21458.5,21428,21433.5,5655
2025-05-28T08:00:00+00:00,21433,21443.25,21416.5,21418.75,4464
2025-05-28T09:00:00+00:00,21419.75,21431.25,21407,21430,4849
2025-05-28T10:00:00+00:00,21429.75,21518.75,21424,21516.5,10027
2025-05-28T11:00:00+00:00,21516.5,21523.75,21486.25,21504,8492
2025-05-28T12:00:00+00:00,21504,21537.5,21500.25,21507,10887
2025-05-28T13:00:00+00:00,21507,21567.5,21451.5,21467.5,63603
2025-05-28T14:00:00+00:00,21467.5,21486.75,21426,21432.5,54569
2025-05-28T15:00:00+00:00,21432,21477.5,21428.5,21437,39949
2025-05-28T16:00:00+00:00,21437.25,21481,21436.5,21465.25,27551
2025-05-28T17:00:00+00:00,21465.5,21490.5,21456.25,21470.5,25172
2025-05-28T18:00:00+00:00,21469.75,21502.25,21401.25,21469,35488
2025-05-28T19:00:00+00:00,21468.25,21514.25,21349,21372.5,65863
2025-05-28T20:00:00+00:00,21372.25,21528.75,21321.25,21525,31139
2025-05-28T22:00:00+00:00,21513,21597,21489,21587.75,9733
2025-05-28T23:00:00+00:00,21589,21777,21587.75,21766.25,26919
2025-05-29T00:00:00+00:00,21766.5,21833.5,21709.75,21820.5,16597
2025-05-29T01:00:00+00:00,21820.75,21822.25,21753,21794.25,9942
2025-05-29T02:00:00+00:00,21794,21823.5,21782,21791,7463
2025-05-29T03:00:00+00:00,21791.25,21817,21778,21782.75,4981
2025-05-29T04:00:00+00:00,21782.5,21807.25,21775.25,21796.75,4168
2025-05-29T05:00:00+00:00,21796.5,21824.25,21791,21805.25,5363
2025-05-29T06:00:00+00:00,21804.75,21806.25,21766.75,21770.5,5493
2025-05-29T07:00:00+00:00,21771,21849.5,21746.5,21849.5,9330
2025-05-29T08:00:00+00:00,21849.5,21858.75,21775,21782.75,9581
2025-05-29T09:00:00+00:00,21782.75,21818.5,21775,21785,7292
2025-05-29T10:00:00+00:00,21786,21787.75,21710,21735.5,10693
2025-05-29T11:00:00+00:00,21735.5,21739.5,21648.25,21654.5,12105
2025-05-29T12:00:00+00:00,21654.75,21689.25,21620.5,21644.75,21372
2025-05-29T13:00:00+00:00,21645.5,21692.75,21485.25,21518,72784
2025-05-29T14:00:00+00:00,21517.5,21533.25,21380.5,21516,76023
2025-05-29T15:00:00+00:00,21515,21519.5,21325.5,21348.75,55691
2025-05-29T16:00:00+00:00,21348,21471.5,21301,21456.25,47938
2025-05-29T17:00:00+00:00,21455.25,21485,21368,21372.25,37561
2025-05-29T18:00:00+00:00,21373,21405,21317.25,21362.75,39417
2025-05-29T19:00:00+00:00,21363,21447.25,21338.25,21411.5,54076
2025-05-29T20:00:00+00:00,21411.5,21427.5,21367.25,21385,14761
2025-05-29T22:00:00+00:00,21371.25,21395.25,21335.25,21353.75,6301
2025-05-29T23:00:00+00:00,21352.25,21369.5,21313.75,21317,4952
2025-05-30T00:00:00+00:00,21317.25,21356.5,21315,21341.75,5257
2025-05-30T01:00:00+00:00,21340.75,21348.5,21268.5,21342.5,7675
2025-05-30T02:00:00+00:00,21343.5,21362.75,21333.5,21358.75,3494
2025-05-30T03:00:00+00:00,21360,21365,21334.25,21346,2484
2025-05-30T04:00:00+00:00,21345.75,21356.25,21330.25,21349.25,1793
2025-05-30T05:00:00+00:00,21349.5,21412.25,21347.75,21387.5,5160
2025-05-30T06:00:00+00:00,21386.5,21398,21333.5,21336.25,5506
2025-05-30T07:00:00+00:00,21336.25,21382.5,21318.25,21362.5,6964
2025-05-30T08:00:00+00:00,21362.5,21395.5,21352.75,21359.75,5653
2025-05-30T09:00:00+00:00,21359.5,21395.5,21356.75,21363.25,4309
2025-05-30T10:00:00+00:00,21363.5,21390,21349.5,21384.5,4320
2025-05-30T11:00:00+00:00,21384.25,21421,21376.5,21387.5,5647
2025-05-30T12:00:00+00:00,21388.5,21420,21226.25,21335,29688
2025-05-30T13:00:00+00:00,21337.5,21390.5,21234.75,21257.5,59799
2025-05-30T14:00:00+00:00,21257.5,21399.5,21254,21354.5,60994
2025-05-30T15:00:00+00:00,21356.5,21378.75,21288.25,21323.5,49673
2025-05-30T16:00:00+00:00,21323.75,21337,21071.5,21109,79746
2025-05-30T17:00:00+00:00,21109.25,21214.75,21089,21176,48057
2025-05-30T18:00:00+00:00,21176.5,21307.25,21174.75,21300.75,44819
2025-05-30T19:00:00+00:00,21300.5,21433.5,21295.75,21369.5,78290
2025-05-30T20:00:00+00:00,21369.75,21406.25,21330,21369,21770
2025-06-01T22:00:00+00:00,21303.75,21348.5,21295.25,21313.75,5785
2025-06-01T23:00:00+00:00,21314,21315,21277,21304.75,4851
2025-06-02T00:00:00+00:00,21304.75,21326,21284.75,21294,4706
2025-06-02T01:00:00+00:00,21294.75,21313.5,21267.25,21277.75,4271
2025-06-02T02:00:00+00:00,21279,21284.75,21256.25,21265.25,4157
2025-06-02T03:00:00+00:00,21264.25,21265.25,21226.5,21231.5,4966
2025-06-02T04:00:00+00:00,21231.5,21254.5,21218.75,21236,2787
2025-06-02T05:00:00+00:00,21236.25,21251,21213.25,21230.25,3463
2025-06-02T06:00:00+00:00,21230.5,21248.5,21198,21228.5,5444
2025-06-02T07:00:00+00:00,21227.75,21267.5,21163,21211.5,10937
2025-06-02T08:00:00+00:00,21211.25,21263.5,21206.5,21235.75,7443
2025-06-02T09:00:00+00:00,21234.75,21242.5,21201.25,21226,6493
2025-06-02T10:00:00+00:00,21225.25,21253.5,21214.25,21250.25,5932
2025-06-02T11:00:00+00:00,21250.25,21291.5,21238.75,21255.25,7128
2025-06-02T12:00:00+00:00,21256,21294.5,21239.75,21284.75,9941
2025-06-02T13:00:00+00:00,21285,21458,21257.75,21317.25,66165
2025-06-02T14:00:00+00:00,21311,21418.75,21234.75,21397.25,72626
2025-06-02T15:00:00+00:00,21397,21444.75,21355.25,21434.25,45730
2025-06-02T16:00:00+00:00,21434,21454.5,21401.25,21445.75,29342
2025-06-02T17:00:00+00:00,21445.75,21474.25,21425.25,21445.5,28552
2025-06-02T18:00:00+00:00,21445.5,21525.75,21426.75,21517.75,37210
2025-06-02T19:00:00+00:00,21517.75,21543.75,21495.25,21534.25,43298
2025-06-02T20:00:00+00:00,21533.75,21576.25,21527.75,21554.5,17052
2025-06-02T22:00:00+00:00,21555,21555.25,21515,21519.5,2999
2025-06-02T23:00:00+00:00,21518.75,21544.25,21465.75,21494.25,8163
2025-06-03T00:00:00+00:00,21495,21502.5,21474,21483.5,3306
2025-06-03T01:00:00+00:00,21483.75,21502.25,21476.5,21487.25,3479
2025-06-03T02:00:00+00:00,21487.75,21490.25,21441.75,21468.25,4729
2025-06-03T03:00:00+00:00,21467,21468,21437,21461.75,3507
2025-06-03T04:00:00+00:00,21461.5,21463.5,21444.75,21453.75,1845
2025-06-03T05:00:00+00:00,21452.5,21471.75,21451.75,21464.5,2592
2025-06-03T06:00:00+00:00,21464.25,21477,21438.25,21470,4283
2025-06-03T07:00:00+00:00,21469,21481.5,21404.5,21438.75,8847
2025-06-03T08:00:00+00:00,21439.75,21448.5,21399.25,21443.75,6659
2025-06-03T09:00:00+00:00,21443.25,21465,21431,21451,5105
2025-06-03T10:00:00+00:00,21451,21494.25,21436.25,21494,6186
2025-06-03T11:00:00+00:00,21495,21535.75,21484,21527.25,8144
2025-06-03T12:00:00+00:00,21527.75,21543.5,21503,21534.5,10511
2025-06-03T13:00:00+00:00,21535,21606,21509.75,21594.75,53808
2025-06-03T14:00:00+00:00,21594.5,21664,21557.5,21661,62164
2025-06-03T15:00:00+00:00,21661,21688.25,21652.5,21684.5,44416
2025-06-03T16:00:00+00:00,21684.5,21747.75,21675.25,21737.75,35217
2025-06-03T17:00:00+00:00,21738.25,21759.75,21715.75,21717.75,31541
2025-06-03T18:00:00+00:00,21718.25,21721.75,21635.75,21710.75,45857
2025-06-03T19:00:00+00:00,21710.75,21725.75,21665,21704.5,50474
2025-06-03T20:00:00+00:00,21704.5,21706.25,21666.25,21688,15286
2025-06-03T22:00:00+00:00,21688.25,21721.5,21684,21709.5,3090
2025-06-03T23:00:00+00:00,21709.75,21719.25,21690.25,21705,3632
2025-06-04T00:00:00+00:00,21705.25,21727,21691.75,21698.5,4126
2025-06-04T01:00:00+00:00,21699,21710.75,21672,21681.25,4269
2025-06-04T02:00:00+00:00,21682.5,21687,21666.75,21673.25,3763
2025-06-04T03:00:00+00:00,21673.25,21683.25,21670,21680,1838
2025-06-04T04:00:00+00:00,21679.5,21696.25,21673,21678.25,2033
2025-06-04T05:00:00+00:00,21678,21695.5,21673.5,21695,1927
2025-06-04T06:00:00+00:00,21695.25,21715.25,21680.25,21691,4510
2025-06-04T07:00:00+00:00,21691.75,21722.25,21674.5,21720.5,5035
2025-06-04T08:00:00+00:00,21720.5,21748.75,21713.75,21717.25,7189
2025-06-04T09:00:00+00:00,21718,21745.75,21717.25,21736.25,4750
2025-06-04T10:00:00+00:00,21736.75,21763,21719.75,21750.25,6179
2025-06-04T11:00:00+00:00,21749.5,21756,21727.25,21747,5043
2025-06-04T12:00:00+00:00,21748,21767,21655.25,21708.5,21164
2025-06-04T13:00:00+00:00,21709.5,21793.25,21699.5,21754,51517
2025-06-04T14:00:00+00:00,21746.25,21764.25,21641,21761,73304
2025-06-04T15:00:00+00:00,21761,21784.5,21731.5,21754.25,43090
2025-06-04T16:00:00+00:00,21753.75,21758,21706,21754.25,35006
2025-06-04T17:00:00+00:00,21754.25,21790.75,21752.75,21786,26740
2025-06-04T18:00:00+00:00,21785.75,21803,21771.75,21782.75,30523
2025-06-04T19:00:00+00:00,21783,21798.25,21748.25,21757.25,43217
2025-06-04T20:00:00+00:00,21757.75,21764.75,21740.25,21748,14241
2025-06-04T22:00:00+00:00,21744.75,21772.5,21731.75,21750.75,3962
2025-06-04T23:00:00+00:00,21751,21759,21737,21741,2432
2025-06-05T00:00:00+00:00,21742,21766.75,21738.25,21744.25,3084
2025-06-05T01:00:00+00:00,21746,21757.25,21730.75,21756.25,3231
2025-06-05T02:00:00+00:00,21757,21758.75,21736.75,21745.25,3486
2025-06-05T03:00:00+00:00,21746.25,21755.25,21741.75,21750.25,2542
2025-06-05T04:00:00+00:00,21751,21759.25,21745.25,21748.5,2438
2025-06-05T05:00:00+00:00,21748.5,21749.25,21724.75,21734.25,3066
2025-06-05T06:00:00+00:00,21734,21744.25,21723,21739,3283
2025-06-05T07:00:00+00:00,21740,21840,21739.25,21812.5,11578
2025-06-05T08:00:00+00:00,21813,21842.75,21773.5,21790,8127
2025-06-05T09:00:00+00:00,21790.5,21791.5,21764,21775.75,5279
2025-06-05T10:00:00+00:00,21775.75,21804.75,21753.75,21777,5704
2025-06-05T11:00:00+00:00,21776.5,21780.25,21745.75,21769.75,6341
2025-06-05T12:00:00+00:00,21767.25,21898,21712.5,21801.5,23794
2025-06-05T13:00:00+00:00,21800.5,21840.5,21691.5,21723.75,69446
2025-06-05T14:00:00+00:00,21724.75,21878.75,21703.25,21857.75,88412
2025-06-05T15:00:00+00:00,21858.25,21935,21844.5,21920,49880
2025-06-05T16:00:00+00:00,21920.25,21923,21670.25,21687.25,73729
2025-06-05T17:00:00+00:00,21687,21789.75,21659.5,21729,44250
2025-06-05T18:00:00+00:00,21730,21740,21606.25,21686.75,58796
2025-06-05T19:00:00+00:00,21686.5,21698,21503.5,21586.75,90005
2025-06-05T20:00:00+00:00,21587,21619.5,21510.75,21515,18245
2025-06-05T22:00:00+00:00,21471,21560.5,21471,21558,6011
2025-06-05T23:00:00+00:00,21558.5,21571.25,21540,21545.5,5309
2025-06-06T00:00:00+00:00,21545.25,21588.25,21544,21571.75,5812
2025-06-06T01:00:00+00:00,21571.25,21600.75,21563,21584.5,4723
2025-06-06T02:00:00+00:00,21584.5,21591,21572.5,21588.25,2810
2025-06-06T03:00:00+00:00,21589,21617.75,21579.75,21609.75,3894
2025-06-06T04:00:00+00:00,21610,21651,21601.5,21649.5,4857
2025-06-06T05:00:00+00:00,21649,21669.75,21647.75,21656.75,4336
2025-06-06T06:00:00+00:00,21657.75,21686,21629,21667.25,6743
2025-06-06T07:00:00+00:00,21667.75,21681,21647.75,21660,5948
2025-06-06T08:00:00+00:00,21660.75,21672,21637.75,21661,5515
2025-06-06T09:00:00+00:00,21661.75,21690.5,21651.25,21685.25,4696
2025-06-06T10:00:00+00:00,21685.75,21694.5,21655.5,21656.75,4484
2025-06-06T11:00:00+00:00,21657.25,21684.5,21642.75,21670.75,7779
2025-06-06T12:00:00+00:00,21670.75,21785.5,21662.25,21761.25,23725
2025-06-06T13:00:00+00:00,21761,21864.25,21746.75,21840.25,69383
2025-06-06T14:00:00+00:00,21840.5,21852.25,21762.75,21820,60032
2025-06-06T15:00:00+00:00,21819.75,21870,21736.5,21806,59760
2025-06-06T16:00:00+00:00,21806.5,21834.5,21722,21755.25,37283
2025-06-06T17:00:00+00:00,21755.25,21826.75,21737,21821.5,31819
2025-06-06T18:00:00+00:00,21822.25,21873.5,21821.5,21835,42362
2025-06-06T19:00:00+00:00,21834.5,21847.5,21784.5,21789.5,49365
2025-06-06T20:00:00+00:00,21789,21819,21780.25,21809.5,13473
2025-06-08T22:00:00+00:00,21799.25,21820.75,21730.25,21741.5,5872
2025-06-08T23:00:00+00:00,21742,21773,21726,21762,4596
2025-06-09T00:00:00+00:00,21763.5,21783.5,21744.75,21749,5154
2025-06-09T01:00:00+00:00,21748.75,21752,21731.5,21742.75,3010
2025-06-09T02:00:00+00:00,21742.25,21756,21716,21741.25,3843
2025-06-09T03:00:00+00:00,21741,21747,21726,21743.5,2018
2025-06-09T04:00:00+00:00,21744,21752.5,21731.25,21747,2426
2025-06-09T05:00:00+00:00,21746.25,21748.75,21729,21746.25,2536
2025-06-09T06:00:00+00:00,21746.75,21768,21732,21766.25,3424
2025-06-09T07:00:00+00:00,21766.5,21797.5,21750,21794.5,5729
2025-06-09T08:00:00+00:00,21794,21800,21757.5,21792.25,6705
2025-06-09T09:00:00+00:00,21792.25,21794,21773.25,21779.75,2917
2025-06-09T10:00:00+00:00,21779.5,21791,21763.25,21775.25,3248
2025-06-09T11:00:00+00:00,21774.5,21824.25,21774,21810.75,8160
2025-06-09T12:00:00+00:00,21812,21818,21791,21797,7216
2025-06-09T13:00:00+00:00,21797.5,21819.75,21750.75,21787.25,49422
2025-06-09T14:00:00+00:00,21787.5,21890.75,21787.5,21842.5,55130
2025-06-09T15:00:00+00:00,21842.5,21869.5,21813,21838.25,34117
2025-06-09T16:00:00+00:00,21839.25,21885,21815.5,21870.25,28646
2025-06-09T17:00:00+00:00,21870.25,21881.75,21834.25,21867.25,30091
2025-06-09T18:00:00+00:00,21867.5,21879.25,21841.5,21869.25,23581
2025-06-09T19:00:00+00:00,21869.75,21875.25,21814,21818.75,49270
2025-06-09T20:00:00+00:00,21818.5,21825,21796.75,21822.25,13647
2025-06-09T22:00:00+00:00,21824,21847.75,21823.25,21825.25,2618
2025-06-09T23:00:00+00:00,21826.5,21838.25,21825.25,21832.5,1634
2025-06-10T00:00:00+00:00,21833,21873,21815.25,21864,4530
2025-06-10T01:00:00+00:00,21863.75,21973.25,21862.75,21966.25,10191
2025-06-10T02:00:00+00:00,21966,21968,21944.25,21948.5,4227
2025-06-10T03:00:00+00:00,21947.75,21952.5,21932.75,21939.25,2527
2025-06-10T04:00:00+00:00,21939,21941.75,21911.75,21917.25,2703
2025-06-10T05:00:00+00:00,21917.75,21931,21756.5,21829,15707
2025-06-10T06:00:00+00:00,21829,21840,21801,21808,5852
2025-06-10T07:00:00+00:00,21808.75,21826.25,21732,21794,10513
2025-06-10T08:00:00+00:00,21794.75,21822,21760.75,21812.25,7060
2025-06-10T09:00:00+00:00,21812.25,21841.75,21805.75,21829,3812
2025-06-10T10:00:00+00:00,21828.75,21857.5,21828.5,21840.75,4620
2025-06-10T11:00:00+00:00,21841.75,21858.5,21803,21857.75,7049
2025-06-10T12:00:00+00:00,21858.25,21868,21847,21854,7174
2025-06-10T13:00:00+00:00,21854.75,21893.25,21818,21857,50370
2025-06-10T14:00:00+00:00,21857.25,21890.75,21847.5,21853.25,40082
2025-06-10T15:00:00+00:00,21853.5,21878.5,21742.75,21874.5,57610
2025-06-10T16:00:00+00:00,21874.25,21918,21871.75,21909.5,33913
2025-06-10T17:00:00+00:00,21910,21931,21867,21873,31323
2025-06-10T18:00:00+00:00,21873.5,21967.25,21820.75,21948.5,48964
2025-06-10T19:00:00+00:00,21949,21992.25,21910.75,21964.5,62099
2025-06-10T20:00:00+00:00,21964.25,21969.25,21936,21951,14621
2025-06-10T22:00:00+00:00,21945.75,21983.75,21937,21972.75,3181
2025-06-10T23:00:00+00:00,21974.25,22002.75,21916.5,21953.75,5872
2025-06-11T00:00:00+00:00,21954,21965.75,21911,21913.75,4726
2025-06-11T01:00:00+00:00,21914,21923.75,21881.25,21908,5291
2025-06-11T02:00:00+00:00,21908.75,21911.5,21891.75,21895.25,1994
2025-06-11T03:00:00+00:00,21894.5,21910,21886.25,21907.75,2251
2025-06-11T04:00:00+00:00,21906.25,21915.5,21872.75,21876.5,2766
2025-06-11T05:00:00+00:00,21877.75,21900.25,21865.75,21881.25,3320
2025-06-11T06:00:00+00:00,21881.75,21906,21874.75,21896,3460
2025-06-11T07:00:00+00:00,21896.75,21934.75,21891.5,21928.75,5639
2025-06-11T08:00:00+00:00,21929.25,21959.5,21919.25,21942.75,5067
2025-06-11T09:00:00+00:00,21943,21949,21914.5,21916.75,3328
2025-06-11T10:00:00+00:00,21917.75,21939,21908.75,21929.25,3739
2025-06-11T11:00:00+00:00,21929,21940.25,21882,21930,6090
2025-06-11T12:00:00+00:00,21931,22106,21888.5,22028.75,35875
2025-06-11T13:00:00+00:00,22029.75,22041,21915.75,21980.5,65078
2025-06-11T14:00:00+00:00,21981,22062,21973.75,22056.75,54380
2025-06-11T15:00:00+00:00,22056.5,22066.25,21977,21993.5,53710
2025-06-11T16:00:00+00:00,21994.25,22006.75,21908,21977.5,49294
2025-06-11T17:00:00+00:00,21978.25,22018.5,21910.75,21916.5,38482
2025-06-11T18:00:00+00:00,21917.25,21931,21790.75,21861,85571
2025-06-11T19:00:00+00:00,21862,21892.75,21824.25,21887.75,58142
2025-06-11T20:00:00+00:00,21887.25,21910.75,21870.25,21883.25,12043
2025-06-11T22:00:00+00:00,21871,21894.25,21827.25,21836.25,3975
2025-06-11T23:00:00+00:00,21834.75,21866,21818,21837.75,3151
2025-06-12T00:00:00+00:00,21838.75,21849,21782.25,21801.75,5837
2025-06-12T01:00:00+00:00,21800.75,21813.75,21754,21786.5,5256
2025-06-12T02:00:00+00:00,21787,21794.75,21772,21785.75,2845
2025-06-12T03:00:00+00:00,21787,21825,21784.25,21809,2296
2025-06-12T04:00:00+00:00,21809.25,21831.25,21802.25,21830,1874
2025-06-12T05:00:00+00:00,21829.75,21840,21805.75,21828.5,2406
2025-06-12T06:00:00+00:00,21825,21847.75,21809.5,21838.5,2515
2025-06-12T07:00:00+00:00,21839.75,21863.25,21751,21775,6919
2025-06-12T08:00:00+00:00,21775.25,21805.25,21713.25,21799.25,8585
2025-06-12T09:00:00+00:00,21799.5,21843.25,21791,21811.25,5670
2025-06-12T10:00:00+00:00,21810,21826,21759.25,21805.5,6435
2025-06-12T11:00:00+00:00,21804,21806,21732,21739,6392
2025-06-12T12:00:00+00:00,21739,21848,21714,21835.5,14630
2025-06-12T13:00:00+00:00,21836.25,21892.5,21818.5,21857.25,44060
2025-06-12T14:00:00+00:00,21856.5,21949,21840.5,21934.75,51295
2025-06-12T15:00:00+00:00,21934.75,21977.25,21881,21922.5,51542
2025-06-12T16:00:00+00:00,21922.25,21969.75,21901.5,21923.5,43522
2025-06-12T17:00:00+00:00,21924.25,21967.5,21917,21937,29591
2025-06-12T18:00:00+00:00,21937.75,21950,21902,21937.25,29908
2025-06-12T19:00:00+00:00,21937,21953,21893.5,21936.5,37069
2025-06-12T20:00:00+00:00,21936.75,21948,21906.25,21909,12656
2025-06-12T22:00:00+00:00,21909,21915.75,21861.75,21881,3142
2025-06-12T23:00:00+00:00,21880.5,21889,21782.75,21786.75,4459
2025-06-13T00:00:00+00:00,21786,21793.5,21524,21566.25,24518
2025-06-13T01:00:00+00:00,21566,21619.25,21489,21612.5,13006
2025-06-13T02:00:00+00:00,21613,21614.25,21471,21530.25,9910
2025-06-13T03:00:00+00:00,21532.5,21583,21525,21573,6303
2025-06-13T04:00:00+00:00,21574,21575.75,21513.5,21543.5,3358
2025-06-13T05:00:00+00:00,21543.75,21570.25,21519,21570.25,2964
2025-06-13T06:00:00+00:00,21570.5,21613.25,21565,21605.75,6320
2025-06-13T07:00:00+00:00,21607,21652,21587.25,21636.75,8613
2025-06-13T08:00:00+00:00,21637.5,21664,21582.75,21600.25,7598
2025-06-13T09:00:00+00:00,21598.75,21644,21577,21622,6466
2025-06-13T10:00:00+00:00,21622.75,21657.75,21594.5,21652.75,6048
2025-06-13T11:00:00+00:00,21652.5,21702.75,21642.5,21683.75,9231
2025-06-13T12:00:00+00:00,21684.25,21701.25,21643,21658.25,10382
2025-06-13T13:00:00+00:00,21659,21794.75,21626,21729,53645
2025-06-13T14:00:00+00:00,21735,21770,21617,21743.5,66615
2025-06-13T15:00:00+00:00,21743.75,21843,21735.5,21833.5,45062
2025-06-13T16:00:00+00:00,21833.25,21854.75,21798.75,21827.5,29635
2025-06-13T17:00:00+00:00,21827.25,21834.75,21749.75,21787.75,32968
2025-06-13T18:00:00+00:00,21788.25,21805.25,21601.5,21668.25,59780
2025-06-13T19:00:00+00:00,21668,21693,21600.25,21652.25,58728
2025-06-13T20:00:00+00:00,21652.75,21679.75,21643.25,21652,15184
2025-06-15T22:00:00+00:00,21554,21690,21501.75,21648.5,6763
2025-06-15T23:00:00+00:00,21649.75,21710,21612.25,21689.5,3204
2025-06-16T00:00:00+00:00,21687.25,21704.5,21660,21694.5,2801
2025-06-16T01:00:00+00:00,21694.5,21700,21666,21688,1362
2025-06-16T02:00:00+00:00,21688,21727.5,21679.5,21705.5,1378
2025-06-16T03:00:00+00:00,21702.25,21707.5,21680,21691.25,768
2025-06-16T04:00:00+00:00,21691,21703,21670,21681.25,1063
2025-06-16T05:00:00+00:00,21683,21740,21680.5,21716.75,1755
2025-06-16T06:00:00+00:00,21715,21757.5,21706.75,21744.5,2126
2025-06-16T07:00:00+00:00,21745,21787,21740.75,21782.25,3519
